OM_ssb0,OM_ssb_R1_1959,OM_ssb_R1_1960,OM_ssb_R1_1961,OM_ssb_R1_1962,OM_ssb_R1_1963,OM_ssb_R1_1964,OM_ssb_R1_1965,OM_ssb_R1_1966,OM_ssb_R1_1967,OM_ssb_R1_1968,OM_ssb_R1_1969,OM_ssb_R1_1970,OM_ssb_R1_1971,OM_ssb_R1_1972,OM_ssb_R1_1973,OM_ssb_R1_1974,OM_ssb_R1_1975,OM_ssb_R1_1976,OM_ssb_R1_1977,OM_ssb_R1_1978,OM_ssb_R1_1979,OM_ssb_R1_1980,OM_ssb_R1_1981,OM_ssb_R1_1982,OM_ssb_R1_1983,OM_ssb_R1_1984,OM_ssb_R1_1985,OM_ssb_R1_1986,OM_ssb_R1_1987,OM_ssb_R1_1988,OM_ssb_R1_1989,OM_ssb_R1_1990,OM_ssb_R1_1991,OM_ssb_R1_1992,OM_ssb_R1_1993,OM_ssb_R1_1994,OM_ssb_R1_1995,OM_ssb_R1_1996,OM_ssb_R1_1997,OM_ssb_R1_1998,OM_ssb_R1_1999,OM_ssb_R1_2000,OM_ssb_R1_2001,OM_ssb_R1_2002,OM_ssb_R1_2003,OM_ssb_R1_2004,OM_ssb_R1_2005,OM_ssb_R1_2006,OM_ssb_R1_2007,OM_ssb_R1_2008,OM_ssb_R1_2009,OM_ssb_R1_2010,OM_ssb_R1_2011,OM_ssb_R1_2012,OM_ssb_R1_2013,OM_ssb_R1_2014,OM_ssb_R1_2015,OM_ssb_R1_2016,OM_ssb_R1_2017,OM_ssb_R1_2018,AM_ssb0_,AM_ssb_1998,AM_ssb_1999,AM_ssb_2000,AM_ssb_2001,AM_ssb_2002,AM_ssb_2003,AM_ssb_2004,AM_ssb_2005,AM_ssb_2006,AM_ssb_2007,AM_ssb_2008,AM_ssb_2009,AM_ssb_2010,AM_ssb_2011,AM_ssb_2012,AM_ssb_2013,AM_ssb_2014,AM_ssb_2015,AM_ssb_2016,AM_ssb_2017,AM_ssb_2018
57480.1052408897,61607.3292543695,61340.1465554902,61045.5521390545,60759.2033593594,60498.3053297644,60257.3920894997,60011.1482179419,59717.9870893943,59332.2516911563,58814.3713783353,58149.74348497,57363.6695306236,56520.6578382712,55707.0232070877,55002.3075441963,54453.4901694673,54064.5492871652,53800.5319846585,53608.016386642,53447.2306330105,53308.1147742934,53208.8502879754,53182.6997756715,53265.5888230966,53491.4811650218,53892.8751286769,54488.2826987188,55256.3825965849,56120.1705008767,56955.5133372378,57640.3061134901,58101.1671104047,58335.1633361817,58392.941557545,58341.7844167312,58232.1192802218,58085.7499339908,57901.0741055882,57664.0363893065,57367.048316757,56637.4497292003,55856.7389850605,55062.9951255504,54279.9757314293,53502.6264445099,52712.3885307532,51901.424906045,51084.6027018561,50303.4432974297,49617.3846055645,49088.6337402753,48770.2279106144,48690.1749380585,48835.7199173399,49154.0133890298,49566.3804681682,49994.1160238153,50379.099880284,50675.9001382834,50841.4499541657,54663.6,54663.6,54267.1,53838.9,53384.2,52909.4,52422.7,51933,51449.7,50981.6,50535.7,50117.4,49729.7,49373.8,49049.2,48754.3,48483.9,48238,48014.2,47810.2,47623.9,47456.9
57480.1052408897,56138.4499013671,56725.3110231211,57410.7650646104,58115.7892893831,58731.6150534008,59149.4537413001,59293.471247082,59129.1992219105,58665.4542943491,57946.0009943943,57044.9594483398,56053.4483558286,55063.4415656291,54155.5468932302,53395.6672532433,52829.4581920258,52488.0803674315,52391.086331094,52540.4941375903,52908.2240781051,53438.1035568454,54055.9834052285,54684.7565375396,55256.4290219864,55720.8991741074,56047.5957853045,56233.9556836539,56301.7014091129,56285.4719705185,56221.5751355047,56136.0759877275,56035.6743801564,55915.380606145,55770.2121592134,55602.8578080712,55416.3641173763,55207.933908948,54970.7580147121,54703.9270911095,54425.3274236808,53803.0516069349,53236.6625756861,52772.3838538783,52434.4503649078,52218.3100380053,52103.9581748302,52064.5928179226,52070.5201008466,52084.3506103617,52053.1079393482,51923.5182120174,51661.2111440448,51266.1833051075,50764.0191001319,50203.4083563761,49646.6189012123,49154.249332952,48767.1181592415,48502.3070992155,48348.6365034171,56100.2,56100.2,55703.6,55275.5,54820.7,54345.9,53859.1,53369.3,52885.9,52417.5,51971.5,51553.1,51165.2,50809.2,50484.5,50189.6,49919.1,49673.3,49449.7,49246,49059.8,48892.9
57480.1052408897,54899.8780917428,54780.6609772451,54662.8988093651,54590.5721817354,54605.2919868404,54741.5772530505,55019.0088748241,55429.3218846703,55930.1101577893,56451.3500038241,56920.8970747712,57291.2142230604,57550.4941773118,57716.6651098319,57826.4283513964,57923.7533319202,58055.6499344336,58268.4258656189,58599.982521025,59068.916085237,59667.0421673712,60356.6135329583,61073.381478213,61740.9083028239,62289.7397875829,62681.4864297073,62915.188972007,63020.2911681716,63039.7514001349,63004.8582515184,62915.7727940895,62744.4297797356,62451.169028938,62009.2072841504,61423.7648372869,60737.0854448493,60015.1270333809,59330.7992843129,58741.6034424707,58279.7010762937,57579.8471523805,56963.4683402524,56399.7835772157,55849.282000113,55280.3450351058,54674.133804309,54024.5879389628,53341.0642901452,52641.4168059698,51949.3411382135,51292.1624447177,50697.281378564,50180.2428827635,49739.4195260817,49351.6384931811,48972.6234663276,48550.8798098945,48042.5681072392,47429.0765634542,46725.7247097545,47161.8,47161.8,46765.2,46337,45882.3,45407.8,44921.5,44432.5,43950.2,43483.1,43038.3,42621,42234.2,41879,41554.8,41260.2,40989.5,40743.2,40518.9,40314.4,40127.6,39960
57480.1052408897,52046.6823986961,52479.5714071309,52923.753548998,53367.3938560826,53801.6000078245,54202.3120896172,54531.1640725358,54752.9652178995,54856.0218207614,54868.7760027902,54843.5473302617,54833.7209359617,54870.1949607209,54954.8031413877,55065.4118879482,55173.2127962717,55263.3624657397,55343.8414044943,55441.7828987833,55590.405079969,55802.4981762087,56056.6273234298,56303.3635414544,56492.1741375345,56593.463512957,56619.293870215,56622.6167614495,56673.5676279055,56822.881543065,57076.8169647612,57399.4937765101,57744.109842635,58079.956510112,58400.7725353549,58711.2342019186,59002.9325015572,59239.5551905762,59361.2850025752,59311.1800818273,59064.3023255578,58220.3510531794,57222.5095265413,56132.4291842784,55009.2690227103,53920.7001433553,52954.3933128552,52201.4805845376,51738.0092757042,51610.8320706432,51830.0648248802,52352.5065545958,53077.9243537607,53875.1402525584,54622.0473443888,55225.7287106289,55621.2714392866,55772.5181041983,55683.2978285295,55397.3103020656,54988.8939184562,53722.5,53722.5,53326,52897.8,52443.1,51968.3,51481.6,50992.1,50508.9,50040.8,49595.1,49176.9,48789.3,48433.5,48108.9,47814.1,47543.4,47297.3,47073.3,46869.2,46683,46516
57480.1052408897,57446.6870410283,57677.4052357456,57983.5114805103,58330.1645790115,58669.2092359765,58945.8651539672,59116.0075720165,59164.9831079324,59114.9302327288,59014.6798548311,58914.7006335398,58855.4313873138,58870.510348146,58992.4600243801,59246.4475040908,59634.6611166019,60118.5655362363,60632.0163972785,61107.9858250535,61516.5578797437,61875.6373867802,62234.8403250383,62638.032138958,63090.3950517429,63548.2353924294,63936.2820591387,64181.2933911444,64243.2460799352,64118.8422602836,63828.0815734524,63395.14036711,62840.0705689031,62180.3037987024,61432.5803669252,60619.7403550143,59773.2803865871,58933.339196804,58145.6578930978,57454.9698610005,56899.2440926935,56142.5922817983,55524.2780204891,55031.2134196684,54634.2069485066,54289.2976595068,53945.7813048122,53561.8226491055,53109.4063688238,52574.5452809023,51959.8591409386,51293.4420913942,50628.4205083471,50027.6337910946,49536.2094331585,49171.9796934981,48929.2972130465,48798.6430629829,48775.13586789,48857.0376587819,49041.2656034992,55556.9,55556.9,55160.3,54732.2,54277.5,53802.7,53315.9,52826.1,52342.8,51874.5,51428.5,51010.1,50622.4,50266.4,49941.7,49646.8,49376.3,49130.5,48906.9,48703.2,48517.2,48350.3
57480.1052408897,56527.6726400959,56650.7269182981,56982.6257934324,57530.9834922368,58285.1909954573,59222.8680832964,60307.3368009131,61485.8929068075,62687.4227168622,63822.0925625688,64800.4597001413,65550.1320971829,66023.3752398921,66198.1763446327,66083.1972551066,65718.9677810471,65168.7891563745,64510.8186714683,63819.96725643,63145.8080503594,62498.2263575434,61851.0733608311,61165.2073898799,60414.6074241466,59602.0437770868,58758.5976551738,57924.2831210831,57131.3249658193,56398.3684255929,55737.9011239811,55160.8847597288,54682.4074614955,54312.4359080758,54058.4550751833,53932.273581391,53943.0580392256,54090.1462074909,54350.3154921563,54684.5646248846,55041.931613543,54983.3884204888,54798.2703617071,54445.8123668884,53911.7138372182,53216.1338231134,52410.6983263755,51556.1522935587,50722.1861999873,49979.3178625854,49386.6917982555,48981.8746273194,48770.8867126543,48725.6651321077,48800.613218909,48952.9384333865,49144.7333221224,49332.7087885375,49471.4682091693,49520.9210101608,49451.1733286291,52125.4,52125.4,51728.8,51300.6,50845.9,50371.2,49884.6,49395.2,48912.2,48444.3,47998.8,47580.8,47193.4,46837.7,46513.2,46218.4,45947.9,45701.9,45478.1,45274,45087.5,44920.3
57480.1052408897,57315.7893355477,57761.321082425,58301.2724096498,58904.0992176947,59501.83398401,60009.5680827903,60358.6730136524,60512.5118815438,60470.9631361105,60258.8577175434,59914.4066311419,59475.373129172,58974.0317689326,58442.7317395191,57916.9505502118,57437.5949324815,57048.2818149713,56786.9691122364,56670.1385519751,56682.6287231171,56779.9109907405,56901.792575156,56991.9566870265,57010.0032586585,56945.3815086135,56815.0745960234,56645.3170899471,56462.0837776969,56283.5521471969,56129.0721787143,56012.5225599908,55929.5307059821,55845.6349834939,55709.2593907817,55477.9476579002,55145.9616998311,54746.0778638878,54335.5409948282,53972.8565786471,53706.2656946553,53205.7138615486,52802.1893809016,52478.6047005262,52198.5033293899,51918.0968860859,51605.9318443484,51258.799487756,50902.9226605143,50579.0276955629,50316.8158652092,50106.4825913657,49901.983102414,49643.6202720578,49287.3021144318,48821.925214989,48280.0055987463,47733.9816572742,47273.485272229,46983.2636937528,46917.3997524076,54200.2,54200.2,53803.7,53375.5,52920.8,52446,51959.3,51469.7,50986.5,50518.3,50072.5,49654.3,49266.7,48910.8,48586.2,48291.3,48020.8,47774.9,47551.3,47347.6,47161.6,46994.6
57480.1052408897,56648.6658196869,56532.6142470799,56507.9414897576,56648.9498280107,56990.4690319227,57520.6920411838,58186.5911403369,58913.7178873123,59622.9244822453,60241.3614131759,60713.5318665903,61011.0967063453,61142.9672154784,61149.0861940418,61081.1530517156,60981.3134192257,60883.0083744331,60813.9867031734,60798.7338175777,60853.2030217888,60970.1668770439,61111.8033047003,61222.9437969382,61251.4836864325,61167.3479379497,60967.5087030402,60666.8616265818,60294.1060497917,59878.1831856589,59453.387408186,59056.1563998108,58721.4849848373,58473.9390023242,58318.8996267611,58241.4739827333,58210.5823334594,58186.6159384033,58137.7074622705,58049.1933649755,57921.1056252973,57381.0145034529,56788.7408153203,56148.873548774,55469.8152598807,54761.1216724303,54027.0428663661,53273.6551378803,52513.1300587944,51761.3483134148,51038.8934092447,50361.8669894418,49730.0512200819,49134.1888536763,48568.0648309642,48033.1962607684,47533.2671797406,47072.0082226797,46654.0868372573,46285.9512108626,45970.4421155345,47228.5,47228.5,46831.9,46403.8,45949.1,45474.5,44988.2,44499.3,44016.9,43549.8,43105,42687.7,42300.9,41945.6,41621.4,41326.8,41056.3,40810.2,40586.2,40381.9,40195.1,40027.5
57480.1052408897,52775.8350848126,52769.1869490445,52674.3657626947,52500.6376123161,52267.7107042387,51998.6111322145,51716.1818577059,51443.6765239277,51205.080696662,51027.9315723693,50941.8745190361,50972.2490141866,51129.8549229003,51408.2119122215,51780.4647372898,52203.6579189449,52625.0458358396,52996.44551134,53293.1920424779,53531.7282855999,53760.2925034874,54035.163771551,54383.8468753423,54786.0688021167,55180.9916248461,55494.8687266366,55678.9028584488,55731.365827693,55696.6264134805,55644.2482684418,55639.5743399984,55721.1989038088,55895.1121496755,56133.1471597055,56379.9713447079,56570.1811116288,56663.024420897,56661.2417687825,56611.8561664121,56579.7244734416,56237.6755061719,55916.7098410011,55572.0974872063,55139.0729147412,54568.3193782959,53851.8201588817,53023.7124097298,52154.7508228873,51329.1713114089,50623.3412891967,50083.8894682647,49728.837276843,49549.0842083635,49515.5225324221,49588.488774539,49726.8042302124,49891.7767652621,50047.3395085801,50157.1197191759,50190.3055157029,52225.5,52225.5,51828.9,51400.8,50946,50471.3,49984.7,49495.3,49012.3,48544.4,48098.9,47680.9,47293.4,46937.7,46613.2,46318.4,46048,45802.1,45578.3,45374.1,45187.6,45020.4
57480.1052408897,53517.9984379595,53589.8110000239,53630.9625251499,53636.464281408,53627.2878427224,53637.7934103585,53701.2346420768,53839.0537872951,54056.3316841436,54342.2176577563,54670.1778656026,55000.3251452127,55284.5849143368,55476.8503964073,55549.4899537254,55511.9208745607,55410.7238750579,55315.2470985211,55294.4674316786,55396.1399200433,55637.4816981413,55996.829168124,56420.3414102144,56848.6255610862,57242.5086263242,57604.1324892813,57966.4478055668,58360.9729920145,58785.6504538868,59194.6228352745,59508.021694595,59646.9740940865,59569.7640891604,59289.2450156567,58871.2956449253,58400.9905605449,57946.1476357488,57533.3412905264,57149.025458311,56764.5677203197,55978.8626746643,55197.6719719706,54485.4343408383,53907.7156354663,53519.5504919129,53357.6378304435,53420.2793159862,53659.5280590309,53984.5642567992,54292.4296375196,54506.3092314719,54599.0822772742,54579.6042513357,54475.5547998815,54317.0897747634,54140.3545676994,53969.3482310669,53803.1393144668,53616.5725496575,53371.2925801615,57037.6,57037.6,56641,56212.9,55758.1,55283.3,54796.5,54306.6,53823.1,53354.6,52908.5,52489.9,52102,51745.9,51421.2,51126.3,50855.7,50609.8,50386,50182.1,49996,49829.2
57480.1052408897,56987.9753385302,56985.6028864803,56836.5120845059,56522.2661782509,56029.9634180494,55370.5809753634,54587.3975343397,53741.5132555618,52894.2854060266,52088.6402813016,51349.1607233702,50686.2202464908,50105.6409372719,49604.3740305092,49170.915587765,48794.1356870839,48465.3860358134,48178.5514051517,47922.8452621213,47682.4175281279,47445.8318964161,47216.5953320837,47009.1356119859,46835.5723070041,46696.3201682913,46572.3828539334,46434.0565933843,46248.9964889259,45999.2174599182,45694.8682555449,45378.3148480944,45118.8016665382,44998.7411618033,45091.2763449788,45445.683349888,46079.4716454738,46977.3054755683,48091.4260903152,49346.1539331818,50648.2144973586,51534.6118205541,52246.7180153742,52741.8443639378,53017.7957031932,53111.4252989811,53088.3225550871,53026.9782313094,53003.4752955652,53081.796269041,53306.2601626174,53682.6115059576,54164.0834931555,54657.8606624026,55049.956404193,55234.077360498,55136.9823810802,54735.0208583696,54055.5165437715,53168.6950600823,52174.1921964317,53500.3,53500.3,53103.7,52675.5,52220.8,51746.1,51259.4,50769.8,50286.7,49818.6,49372.9,48954.8,48567.2,48211.4,47886.8,47592,47321.2,47074.9,46851,46646.9,46460.7,46293.8
57480.1052408897,59066.4380970999,59235.2634914435,59422.2923837378,59581.616628596,59656.536756424,59592.6817588345,59348.4706777117,58904.8962273926,58277.2995614731,57517.6930920818,56700.6901437167,55902.4387977961,55177.0445006515,54552.6155917945,54031.9520837633,53604.134121012,53255.2359687066,52973.2578333907,52739.3755204032,52522.0785521006,52288.5668380136,52019.4883283199,51726.8353485741,51451.6755223003,51248.5243097139,51161.0783739807,51203.8950089638,51361.0266684026,51597.419938946,51882.9488326236,52204.7998442197,52576.6472847791,53030.8711685555,53604.1208958754,54321.4959881285,55179.7540467143,56141.4474945588,57140.4965708143,58100.5821879057,58962.6781896465,59310.1683081839,59480.31434125,59469.0551024595,59277.6360960863,58921.0327805803,58424.0922790483,57801.7257684096,57055.102499811,56187.1324139813,55209.555233893,54145.1142824897,53019.5045049329,51853.1004758106,50670.7774713292,49502.5703305276,48384.3941926463,47361.5714632295,46483.6526912194,45790.8448938517,45302.0518384698,53011.6,53011.6,52615,52186.9,51732.2,51257.4,50770.8,50281.3,49798.2,49330.2,48884.6,48466.5,48079,47723.1,47398.6,47103.8,46833.2,46587.4,46363.6,46159.7,45973.5,45806.4
57480.1052408897,50430.5810185855,51308.5520824767,52212.2379217527,53056.9443794736,53778.0092298963,54343.1506877955,54750.6735777136,55019.5264490488,55183.1216240886,55276.1136044739,55326.583575791,55350.5795689889,55356.4238001676,55345.7636676241,55316.8028009324,55265.9391133174,55193.5073858363,55115.1997750586,55072.3966149755,55129.5632688881,55361.907654536,55826.2385145564,56525.3914313575,57372.3159034518,58202.3462922038,58825.0790619838,59106.1214780908,59012.8666874035,58604.2395038505,57984.3878863029,57260.7948605923,56516.7247598113,55802.8505536821,55137.4327009935,54519.1762192952,53934.8625626833,53371.7604120641,52822.7790735116,52283.5143241354,51751.4323517733,50847.6049940636,49973.8598536461,49182.8094985458,48531.7422771138,48063.2720424071,47794.1365117908,47719.4080754088,47803.1189097898,47975.3133263737,48158.5468159532,48291.8536142471,48342.6027737041,48306.2579117908,48195.3975945635,48031.8253666335,47841.881404244,47657.5417471404,47507.5238110509,47407.87920961,47354.1262645387,53395.7,53395.7,52999.1,52571,52116.2,51641.5,51154.8,50665.3,50182.1,49714.1,49268.4,48850.3,48462.7,48106.9,47782.3,47487.5,47217,46971.1,46747.3,46543.4,46357.1,46190.1
57480.1052408897,52121.535382242,52027.3637156224,51968.3886126818,51945.5268802187,51964.6006994906,52035.2372669103,52168.6234138879,52364.4469636197,52606.3160191986,52866.3469031316,53115.7411874055,53332.5479718103,53504.1047929157,53630.0667830085,53727.9466889222,53833.1251176985,53986.1648801087,54213.4785045864,54518.5586191682,54888.0514709596,55308.9072403219,55783.1500695779,56325.5043111637,56940.4540192297,57600.9281809222,58249.1500754862,58820.6863775038,59277.5853660558,59630.3007928351,59937.2053210772,60278.3153750322,60722.076782062,61292.7140728141,61954.4112151563,62618.5445748559,63174.4718338146,63527.9588876396,63632.1692519687,63492.888653708,63149.0888846714,62230.8456581971,61187.8104962594,60065.4421575749,58910.1032122549,57777.9812263405,56720.6951304558,55760.5991115712,54876.3873416831,54015.8454223337,53120.0167753055,52164.011306928,51172.7690692995,50204.1074087535,49316.9925076231,48553.5425980417,47932.2637720465,47457.6518503882,47135.1642073925,46970.1695612261,46960.601431526,52231.3,52231.3,51834.8,51406.6,50951.9,50477.2,49990.6,49501.1,49018.1,48550.2,48104.7,47686.7,47299.3,46943.5,46619,46324.3,46053.7,45808,45584.2,45380.4,45194.1,45026.9
57480.1052408897,46948.2561274427,46706.1777648636,46592.0746600922,46619.2375087877,46784.96256129,47070.6837395299,47450.8826448083,47897.8724232945,48387.6064393745,48897.8451433049,49398.8892671231,49850.0960731986,50203.8860076944,50423.4634898166,50502.1192721011,50482.0696723551,50445.7893151067,50493.0115071371,50713.1101090805,51159.8094578867,51834.2505986888,52679.7338630006,53594.45057663,54462.9435794469,55188.291467603,55711.4631076671,56012.0386755643,56098.9138336929,56008.5638309235,55798.690988983,55537.2021407266,55284.7708237942,55075.7866313375,54917.2760241943,54800.1849216826,54717.5567957474,54667.1883357397,54647.9277693979,54652.8476104105,54674.9094424495,54347.9121415464,54059.558895375,53858.524124629,53785.4463118082,53871.1087824844,54116.0966848195,54474.3092629725,54851.4754584878,55132.3194619181,55221.214131431,55071.3530159247,54685.1525068945,54104.5200789195,53401.6250316582,52657.2558599692,51938.2812052113,51292.7990751732,50760.8902122815,50380.4998204873,50177.4956992249,57529.5,57529.5,57132.9,56704.8,56250,55775.2,55288.3,54798.4,54314.9,53846.4,53400.2,52981.6,52593.6,52237.5,51912.7,51617.8,51347.2,51101.4,50877.9,50674.3,50488.5,50321.7
57480.1052408897,56210.8438257737,56677.3361881216,57071.3288102652,57363.7824204396,57538.6607727486,57602.4263456942,57591.1552791191,57567.9038489327,57601.093798639,57733.8839465646,57958.5508448183,58211.9482955735,58399.4472917149,58441.1548383688,58315.2127580288,58071.8284137711,57810.2155346908,57633.6048148817,57605.6152643733,57730.6872127755,57962.9338205067,58233.4029933812,58478.3376477329,58657.4072646557,58760.7536356971,58793.587624644,58761.0093480399,58651.5552775044,58443.5366135047,58123.1175208785,57702.8477892865,57222.3395210973,56733.2077175382,56289.9300851838,55948.4626647618,55757.2776922314,55740.5607760325,55883.7680216775,56135.2628195907,56429.4148146934,56322.4891543456,56111.3206869495,55770.2235628236,55287.9237050809,54662.0499210141,53906.5506069697,53042.0959401956,52085.3237253865,51044.5319324649,49911.6968960927,48685.8468534782,47390.313090543,46083.0816508304,44842.5388996799,43738.7992594474,42818.1545937263,42102.2295673847,41598.2217062716,41303.9786576197,41203.3730165291,44756.6,44756.6,44360,43931.8,43477.2,43002.7,42516.6,42027.9,41545.9,41079.2,40634.9,40218,39831.6,39476.6,39152.6,38858,38587.6,38341.7,38117.7,37913.3,37726.4,37558.5
57480.1052408897,50094.3484223539,50388.5923004761,50699.386054564,50988.0347456555,51225.0270902372,51405.2872527963,51545.4695637544,51673.9412528461,51818.0376113674,51993.424965936,52199.205105838,52417.5138706444,52618.0839072215,52770.943246769,52860.4529480764,52886.3439185012,52854.6758058952,52766.9650051455,52620.7753334015,52419.167248193,52184.897506534,51958.2386456107,51778.3937175529,51658.5782814971,51577.3052450793,51493.6004009629,51374.5898854126,51209.2475434444,51005.3761551201,50778.9235072941,50549.3818500935,50339.1731377689,50164.7648935369,50023.1436255274,49890.0034451159,49729.6097831416,49512.5305233648,49233.6221545668,48914.2322835492,48595.8761094441,47943.2891934423,47341.8288374884,46811.2998759535,46356.3930498408,45985.0197739889,45717.3343668453,45584.5503601791,45609.4913163609,45791.0273420477,46111.8209343907,46548.0811458261,47077.3961404872,47674.4660783616,48305.0341928461,48924.2629726549,49474.2916934156,49893.604558648,50124.0196977064,50124.7004560269,49890.1458599665,54186.2,54186.2,53789.6,53361.5,52906.8,52432,51945.3,51455.7,50972.4,50504.3,50058.5,49640.3,49252.7,48896.8,48572.2,48277.3,48006.7,47760.7,47536.8,47332.7,47146.3,46979.3
57480.1052408897,60309.9718117717,60125.105533702,59817.8939828663,59404.8935009755,58930.9591682649,58453.2080909196,58029.626949963,57709.3359726385,57522.0848871375,57474.1649666366,57554.4818208313,57747.97092161,58046.9443763108,58453.3716976934,58969.6131395564,59577.0793020206,60226.3937094003,60840.8920755024,61338.8077853647,61655.0853021927,61759.0190893806,61658.3662394476,61390.2947996253,61005.0878843998,60554.661547257,60082.574904828,59624.8654469877,59207.3803731517,58853.7967223461,58582.6965408229,58409.7080742767,58350.7673306229,58414.6368944225,58591.5906964171,58845.6939766705,59123.8242337647,59367.8858389688,59536.889100781,59620.7474173417,59640.1057962298,59249.1761791392,58835.7885747368,58426.8567816829,58033.9125833955,57662.5867089299,57309.680997298,56985.117725908,56704.3794861011,56472.4031829003,56271.6561624201,56062.2469971851,55798.0924944535,55450.4930864317,55023.0124215218,54539.6269667703,54027.3153172389,53491.6969639467,52909.2199875238,52246.2275140173,51488.4013893555,55452,55452,55055.4,54627.2,54172.5,53697.7,53210.9,52721.2,52237.8,51769.6,51323.6,50905.2,50517.5,50161.5,49836.8,49542,49271.2,49025.1,48801.3,48597.3,48411.1,48244.2
57480.1052408897,53163.6950904173,53700.9590548022,54050.1054162724,54173.8290728412,54075.9074378834,53792.3191387614,53383.9373806216,52927.3996615638,52500.5655258314,52172.8462719486,51999.732481895,52010.135566722,52199.7606892187,52529.4359741262,52936.5420302194,53355.4217626905,53738.7390032947,54063.1224449176,54320.0253901375,54504.2976811403,54609.6504671427,54635.3180116697,54597.5838947931,54528.2678666902,54454.9477886542,54383.2605588316,54289.5412132959,54137.7757655144,53907.4079713728,53612.9082215416,53296.7116173826,53005.6183549649,52771.8648014335,52610.5649521765,52528.6018486959,52532.9626305114,52629.3670892442,52811.7383202314,53060.0363684403,53345.7858254075,53263.9716933252,53134.0510934152,52947.5322619134,52703.9010403507,52417.3551560184,52117.0479785101,51844.993759708,51642.6590995798,51530.6166060829,51498.5627883459,51501.1056379051,51479.5314545131,51388.2191372049,51212.2102803244,50967.6980285382,50686.0774953255,50400.6355302603,50123.7795749352,49841.6697171477,49528.2060091098,52312.5,52312.5,51915.9,51487.8,51033,50558.3,50071.7,49582.2,49099.2,48631.4,48185.8,47767.8,47380.4,47024.6,46700.1,46405.3,46134.8,45888.7,45664.8,45460.7,45274.3,45107.1
57480.1052408897,54661.5131551269,54641.3335582883,54563.2041138569,54424.4784327151,54220.4144546952,53957.610469847,53648.1158175476,53300.7382830697,52911.5356493782,52470.2300469755,51969.2301838929,51417.7500924529,50842.1301792149,50279.2915611865,49756.9430384718,49289.0222264665,48879.9197743818,48539.0185081477,48286.1240362212,48152.9655137548,48169.0346957917,48352.2076932478,48697.5277395815,49168.3523256518,49701.2883778579,50219.7631645204,50660.6847118496,50988.2696441975,51194.1103952125,51285.2896264396,51273.7436381735,51173.3249777549,51012.6932363755,50844.3648315039,50734.9033550559,50746.0283675981,50913.5880293512,51246.2948682355,51728.4158023741,52329.9376588338,52644.4654411935,52932.1452504308,53140.8529054143,53228.4038366703,53171.6092193547,52972.2384952765,52651.9751870914,52238.8816723246,51759.9671741257,51242.4683573084,50706.9069637645,50163.9690129337,49623.9496056339,49100.3162937124,48608.4041878149,48174.0000878115,47829.242276797,47612.2899308819,47566.508240389,47720.2970163453,55095.4,55095.4,54698.8,54270.6,53815.9,53341.1,52854.4,52364.7,51881.3,51413.1,50967.2,50548.9,50161.1,49805.2,49480.5,49185.7,48915.2,48669.4,48445.9,48242.1,48056.1,47889.2
57480.1052408897,55145.4851078263,54824.1352145246,54668.6735268515,54729.8430450673,55024.2520935077,55527.2011126611,56167.2860237397,56830.379867143,57390.2082613157,57751.5408693017,57884.6197333594,57819.2599583351,57621.2355922422,57367.6442501427,57130.6145829188,56961.9247863371,56884.8197887373,56891.9178824598,56959.856906637,57061.6242407677,57168.3438544099,57242.3365114996,57236.0289997463,57103.1167845877,56810.5379895694,56346.7544224937,55724.9240109584,54987.4861165856,54209.0979504913,53479.9925984251,52886.6233120764,52476.9230720047,52250.1988803088,52168.9513127899,52188.4713728506,52281.5775469176,52445.7503931005,52696.5320257705,53058.4775607895,53548.4039243329,53811.9474311596,54120.4767050568,54421.7020610998,54664.2336072277,54801.411225771,54793.2476587738,54621.5477693706,54302.066198943,53880.633954238,53416.5284079955,52954.8290227888,52519.5582951594,52128.2475536814,51806.9450112774,51583.3015624365,51478.5493469279,51491.4190544086,51591.4271228488,51722.2553420254,51814.0390675781,55173.7,55173.7,54777.1,54349,53894.2,53419.4,52932.6,52442.9,51959.6,51491.4,51045.5,50627.1,50239.4,49883.4,49558.7,49263.9,48993.4,48747.6,48523.9,48319.9,48133.7,47966.7
57480.1052408897,52561.1529962489,52150.3933770437,51724.6071530579,51300.0848083416,50884.592338143,50475.1541641005,50071.5217204164,49685.1346860293,49344.0543392873,49078.5203266231,48915.4484600491,48868.0323240295,48935.4431871423,49107.8631919506,49371.5130500809,49710.2994368365,50111.0897594079,50557.3838167322,51026.3612667254,51483.1257061518,51888.2839514505,52208.1259383468,52424.7144035991,52541.2963161795,52585.8602353844,52606.9872187365,52659.2028612727,52780.5873078385,52972.0805642886,53197.9656820501,53406.3172818566,53560.2969049722,53656.5059301697,53720.4631781858,53791.2632905315,53905.4952277915,54085.3000428161,54323.0947240123,54576.5595354868,54778.7933070529,54448.2800738038,53900.8137069635,53121.5947334629,52130.8825220356,50981.4228282824,49746.3990966611,48503.06442068,47320.0697122798,46249.308779568,45318.498710662,44530.7415134887,43870.8934094845,43328.4475233237,42906.0835660745,42613.0562428165,42450.0540885714,42402.8778704505,42451.1026852177,42585.5355303301,42809.5874238242,48810.6,48810.6,48414,47985.9,47531.2,47056.6,46570.2,46081,45598.5,45131.1,44686,44268.5,43881.5,43526.1,43201.8,42907.1,42636.6,42390.6,42166.7,41962.5,41776.1,41608.6
