OM_ssb0,OM_ssb_R1_1959,OM_ssb_R1_1960,OM_ssb_R1_1961,OM_ssb_R1_1962,OM_ssb_R1_1963,OM_ssb_R1_1964,OM_ssb_R1_1965,OM_ssb_R1_1966,OM_ssb_R1_1967,OM_ssb_R1_1968,OM_ssb_R1_1969,OM_ssb_R1_1970,OM_ssb_R1_1971,OM_ssb_R1_1972,OM_ssb_R1_1973,OM_ssb_R1_1974,OM_ssb_R1_1975,OM_ssb_R1_1976,OM_ssb_R1_1977,OM_ssb_R1_1978,OM_ssb_R1_1979,OM_ssb_R1_1980,OM_ssb_R1_1981,OM_ssb_R1_1982,OM_ssb_R1_1983,OM_ssb_R1_1984,OM_ssb_R1_1985,OM_ssb_R1_1986,OM_ssb_R1_1987,OM_ssb_R1_1988,OM_ssb_R1_1989,OM_ssb_R1_1990,OM_ssb_R1_1991,OM_ssb_R1_1992,OM_ssb_R1_1993,OM_ssb_R1_1994,OM_ssb_R1_1995,OM_ssb_R1_1996,OM_ssb_R1_1997,OM_ssb_R1_1998,OM_ssb_R1_1999,OM_ssb_R1_2000,OM_ssb_R1_2001,OM_ssb_R1_2002,OM_ssb_R1_2003,OM_ssb_R1_2004,OM_ssb_R1_2005,OM_ssb_R1_2006,OM_ssb_R1_2007,OM_ssb_R1_2008,OM_ssb_R1_2009,OM_ssb_R1_2010,OM_ssb_R1_2011,OM_ssb_R1_2012,OM_ssb_R1_2013,OM_ssb_R1_2014,OM_ssb_R1_2015,OM_ssb_R1_2016,OM_ssb_R1_2017,OM_ssb_R1_2018,OM_rec_R1_1959,OM_rec_R1_1960,OM_rec_R1_1961,OM_rec_R1_1962,OM_rec_R1_1963,OM_rec_R1_1964,OM_rec_R1_1965,OM_rec_R1_1966,OM_rec_R1_1967,OM_rec_R1_1968,OM_rec_R1_1969,OM_rec_R1_1970,OM_rec_R1_1971,OM_rec_R1_1972,OM_rec_R1_1973,OM_rec_R1_1974,OM_rec_R1_1975,OM_rec_R1_1976,OM_rec_R1_1977,OM_rec_R1_1978,OM_rec_R1_1979,OM_rec_R1_1980,OM_rec_R1_1981,OM_rec_R1_1982,OM_rec_R1_1983,OM_rec_R1_1984,OM_rec_R1_1985,OM_rec_R1_1986,OM_rec_R1_1987,OM_rec_R1_1988,OM_rec_R1_1989,OM_rec_R1_1990,OM_rec_R1_1991,OM_rec_R1_1992,OM_rec_R1_1993,OM_rec_R1_1994,OM_rec_R1_1995,OM_rec_R1_1996,OM_rec_R1_1997,OM_rec_R1_1998,OM_rec_R1_1999,OM_rec_R1_2000,OM_rec_R1_2001,OM_rec_R1_2002,OM_rec_R1_2003,OM_rec_R1_2004,OM_rec_R1_2005,OM_rec_R1_2006,OM_rec_R1_2007,OM_rec_R1_2008,OM_rec_R1_2009,OM_rec_R1_2010,OM_rec_R1_2011,OM_rec_R1_2012,OM_rec_R1_2013,OM_rec_R1_2014,OM_rec_R1_2015,OM_rec_R1_2016,OM_rec_R1_2017,OM_rec_R1_2018,AM_ssb0_,AM_ssb_1998,AM_ssb_1999,AM_ssb_2000,AM_ssb_2001,AM_ssb_2002,AM_ssb_2003,AM_ssb_2004,AM_ssb_2005,AM_ssb_2006,AM_ssb_2007,AM_ssb_2008,AM_ssb_2009,AM_ssb_2010,AM_ssb_2011,AM_ssb_2012,AM_ssb_2013,AM_ssb_2014,AM_ssb_2015,AM_ssb_2016,AM_ssb_2017,AM_ssb_2018,AM_rec_1998,AM_rec_1999,AM_rec_2000,AM_rec_2001,AM_rec_2002,AM_rec_2003,AM_rec_2004,AM_rec_2005,AM_rec_2006,AM_rec_2007,AM_rec_2008,AM_rec_2009,AM_rec_2010,AM_rec_2011,AM_rec_2012,AM_rec_2013,AM_rec_2014,AM_rec_2015,AM_rec_2016,AM_rec_2017,AM_rec_2018,SelLL_P1,SelLL_P2,SelLL_P3,Starting_AM_B0
57480.1052408897,63841.3199625867,64037.8443881434,64209.2115699083,64383.8432289829,64609.1158661024,64933.796659656,65379.3446453484,65904.8692707079,66402.3429823072,66728.5493360011,66763.4668056778,66459.5701957952,65859.2161218925,65068.10512691,64212.5055075822,63398.0778935932,62696.0959481348,62144.7797352337,61767.4943571347,61576.7632893735,61572.2234717985,61732.3461298265,62010.6243248552,62342.693306831,62668.3622192384,62942.3594178675,63135.4875978847,63223.2901316149,63188.8615764765,63034.8095454963,62783.9085511375,62465.2241639363,62090.0491757534,61645.4048739339,61107.9791828342,60464.9381462198,59724.8631603193,58919.7618356988,58104.4773461025,57349.9601357531,56538.5096607053,55707.996614221,55081.2705631063,54632.5995087743,54300.4576468659,54007.3324567592,53674.3606030101,53241.8734670169,52686.0586863109,52022.9394329634,51288.2835504265,50520.4084431277,49754.7253609543,49024.5872876933,48363.8552384728,47796.9188382145,47332.2760682271,46963.6067561848,46680.9002546209,46479.931278452,688160,860903.546332698,1257134.89913041,869816.132206168,870121.172541307,1075641.20829114,960648.617943597,745562.364338544,1320927.07752113,1610606.53235433,1017216.25069748,1120085.48595329,751003.53437551,1505980.64919337,1358469.79190032,1096785.46610997,780751.442704826,542539.357455425,1423459.60587224,1182529.01680525,1181022.85140512,756221.346388769,1061297.77600817,946574.415010381,758130.765361715,963806.408625531,598014.841881766,670465.80129112,592214.735989341,1411375.34273284,826264.412345319,1244903.22894326,1211933.30547094,1176376.69698135,1169350.59313942,645211.96362714,757574.690155658,1103552.36765248,1193328.89961596,384674.174224333,929803.545442866,727871.489040867,1087987.16949536,807748.604537214,1079477.82806863,663719.245439872,984077.493233992,960743.277851147,1008183.22843026,1044841.7893518,703732.736287201,633850.171244736,901386.08458877,1228840.66853443,1776172.34398089,1521680.31844746,932657.103181861,1252309.77310752,582920.445661824,772422.869230962,47755.4,47755.4,47358.8,46930.6,46475.9,46001.4,45515,45026,44543.6,44076.4,43631.5,43214.1,42827.3,42471.9,42147.7,41853.1,41582.6,41336.6,41112.6,40908.3,40721.6,40554.1,848489,848489,847897,847248,846547,845801,845022,844224,843421,842627,841858,841123,840430,839783,839184,838633,838121,837649,837216,836817,836449,0,0,0,0
57480.1052408897,62488.0762675069,62449.0257285186,62341.3312516869,62200.3928270697,62072.3282323652,61995.397448357,61982.3683162628,62018.6652980197,62068.115102985,62088.8603845948,62047.2249886747,61931.7122752062,61765.0156884774,61596.1440003617,61480.4681603946,61457.0743793214,61540.7913845842,61735.1226346362,62034.9873911176,62427.5158961822,62888.7022390442,63396.9525134275,63942.7971806568,64527.1012701902,65138.2130772868,65739.4652877513,66279.4875246274,66726.3864556263,67090.3931089275,67412.0093306177,67737.6638453473,68093.9238652571,68482.7750553775,68875.3231150202,69213.6237437168,69427.6454935683,69469.0233898063,69339.3535234971,69090.6334514747,68798.0171882324,68312.7293393437,67632.3987133847,66967.9696760886,66296.8452559505,65595.1189574279,64851.8095151636,64069.9780040956,63257.9993310535,62425.8492675112,61578.563357194,60717.8708457539,59844.5908590493,58963.6040855826,58086.3622065316,57232.9380937842,56432.1557645634,55709.7336864102,55082.0470555405,54563.7986957747,54161.9417268073,929304,1133542.84522896,1190969.39649073,1252900.71023594,590465.362557509,950090.215141639,1903360.2572245,890617.332676971,1325439.01835074,763348.563170962,841149.955382287,1567740.18566965,2081151.22034811,982086.408679004,854871.271297213,891211.367542432,1433673.48736795,1311768.47580257,853380.050428732,1283680.77628342,1317831.21654135,1591092.19654247,1933130.18666402,638791.506154953,850793.301817219,1066288.81289752,1109755.80263581,1215647.37077559,873854.178245142,1504276.18123749,1427169.41594719,926630.178705511,987225.958131682,1177968.68058704,1112855.42849523,1355419.05800249,598367.673060869,1547233.16954162,910280.658100707,1011348.57257404,906502.167302422,1120798.3394149,896150.026995375,1069067.66832156,961173.806190258,833705.575146336,586832.51734708,1327659.81422574,1822507.00524375,804134.404533984,1055454.75179484,695310.215494829,1150562.50135525,598050.94447828,1223045.44271137,573734.0758759,1289081.2387615,1237945.42702082,1647566.42319032,1567589.586973,52914.5,52914.5,52517.9,52089.8,51635,51160.3,50673.7,50184.1,49701.1,49233.1,48787.5,48369.4,47981.9,47626.1,47301.5,47006.8,46736.2,46490.3,46266.7,46062.7,45876.4,45709.3,940152,940152,939561,938914,938215,937474,936701,935909,935114,934330,933571,932848,932167,931533,930947,930408,929908,929450,929028,928641,928285,0,0,0,0
57480.1052408897,60068.1934409876,60353.1072213598,60653.4631925023,60935.3510055769,61158.1106636035,61303.0041409089,61386.2800272886,61451.7080679973,61553.0650263034,61739.0854896473,62040.2693489301,62455.7701764239,62951.9934955801,63480.0988426272,64015.1418354206,64575.2600138284,65216.8496233715,66001.6002612697,66964.3326653863,68093.8394681742,69330.0542617209,70578.7184700027,71735.7531289731,72709.4007044974,73440.6873454893,73913.3580054049,74140.7944958139,74153.0559649084,73991.0416477039,73705.5343452819,73358.5655530984,73009.8357392865,72693.0581243544,72393.1443517877,72032.9956843352,71503.6266636744,70711.2401085396,69630.1404821006,68306.3465450556,66818.243141243,64999.050922873,62872.8993099808,60727.6196293973,58619.3569745014,56610.8042587807,54775.1958044611,53185.4376591486,51908.6031322621,51000.2276022313,50489.8428634194,50374.7179500415,50620.1073200508,51163.5034829758,51912.4099223118,52745.0351874113,53527.4820594897,54152.0886374721,54582.8258965318,54857.0766462175,55056.8235457547,726461,926716.283201767,1045148.89554578,992767.825005603,1265867.03871124,853006.840155729,2164774.58647117,1154802.95851511,1132699.66005035,2504987.96126123,1125106.40811545,969957.316012843,1483945.43966763,1293758.98211949,1526397.66827997,972711.775154807,1160767.02255481,1067901.41807972,1193721.98648557,767843.165552867,929581.736350323,2992293.7599216,1106460.06635328,750423.87196127,566750.46533872,910472.013627537,942351.155712073,1250908.41071347,677628.311712916,776834.902963947,745134.153322344,851769.248741381,664984.297509216,546337.607335608,768137.868623585,966685.815531749,781077.20005966,995375.888754889,1108381.01146306,635459.852472849,1654534.15139168,1484753.5483333,2087033.875504,912955.049382563,717398.082966546,1046799.81450582,712767.166939999,1224036.01614658,1197684.58581435,864268.807255113,1344775.78183043,2144837.7065366,626583.10709571,981535.992816952,901952.897825276,1165196.74903791,1518869.97681465,864854.997591168,1647318.09550463,703260.18346554,52899.4,52899.4,52502.8,52074.7,51620,51145.2,50658.6,50169.1,49686,49218,48772.4,48354.3,47966.8,47611,47286.5,46991.7,46721.1,46475.1,46251.3,46047.4,45861.2,45694.1,939885,939885,939293,938646,937947,937206,936433,935641,934846,934062,933303,932580,931899,931265,930679,930140,929640,929181,928760,928372,928016,0,0,0,0
57480.1052408897,64453.609785961,64004.7408363648,63617.8793453762,63368.3881224695,63276.0980626842,63307.2304443636,63396.1682983443,63479.9891295727,63518.5464364459,63502.6950999069,63440.918431386,63355.6707172459,63280.6261612111,63247.9227842207,63261.5313098261,63285.210278272,63261.8063651967,63142.5216501586,62912.0032887725,62588.8270332628,62211.2093656748,61825.0587211597,61478.4437999653,61206.5817377335,61016.1337382867,60886.5119347599,60789.3239344365,60703.6512226703,60622.1834978391,60545.4786325315,60477.0124599345,60418.1566257259,60367.2420666167,60309.8929447009,60223.7690038187,60095.5215819362,59934.3356969097,59774.8250592076,59661.257272018,59623.1791237171,59467.6659849605,59154.6160387573,58874.5607574622,58619.403392872,58382.5454273448,58162.2450345968,57969.9553770593,57830.4197058727,57772.5063570842,57819.3482740382,57982.2442882286,58259.7455058358,58630.5415388174,59048.7939088563,59448.5629567797,59750.3832699401,59875.403286657,59763.8010031517,59387.6575694152,58761.2268295289,735938,1400060.87299779,1880829.47014633,899213.590232966,770221.569694837,1027893.24040808,1048693.42790848,1364694.20288613,552736.620683727,472551.749377084,1435537.34503914,1414414.02872104,922552.783780132,908909.087694209,862137.625187037,1426379.22433247,937827.827574714,704981.518871238,1240328.20794776,946192.435020514,1095096.00305402,1539755.4411207,765634.698686764,717738.598137985,774188.865044262,1126938.87934355,1335838.93821558,802820.798248225,831161.493956288,1457687.28106066,1007556.43042705,927100.27226826,1422904.83676117,835086.048328632,1049187.50328766,1049548.13532575,1226671.95318691,1175152.8848718,856017.121632936,1458866.63708883,1268768.00514204,1366293.87558701,1240358.44487916,1451836.62210407,1419119.54065419,1063052.55801965,1072799.43619066,693899.772051212,914819.643857757,550314.92391614,1132593.8398026,1096891.59809252,948653.034424643,1012386.64525324,1005566.22431253,649468.451421045,1651205.66044787,660940.681275522,898079.350943042,1000696.04982425,56329.8,56329.8,55933.2,55505.1,55050.3,54575.5,54088.7,53598.9,53115.5,52647.1,52201,51782.5,51394.7,51038.6,50713.9,50419.1,50148.3,49902.3,49678.4,49474.4,49288.2,49121.4,1000830,1000830,1000240,999596,998899,998160,997390,996602,995812,995033,994280,993563,992888,992261,991682,991150,990657,990205,989790,989409,989058,0,0,0,0
57480.1052408897,60251.6492556629,61024.7885485312,61811.773151013,62573.5221616283,63297.2669873415,63985.0359619414,64636.1687194786,65233.2584054229,65745.9223622224,66140.8743545952,66396.5083499819,66511.1509717013,66510.0016193227,66450.893862418,66408.1017803651,66447.0407598183,66595.4667993585,66830.3479836512,67085.6963335556,67278.1005779945,67340.5318873257,67242.9320236693,66987.3792887631,66590.8201760951,66077.7394192072,65478.2229954581,64836.6049301259,64203.2327723445,63615.3126024826,63085.6899985402,62600.5354603242,62127.2079576706,61623.867309635,61052.6175548597,60392.9230624939,59646.5912102387,58838.8956854288,58015.4659197327,57241.4634569934,56601.0239709265,55988.1351026339,55435.4128070125,55150.9450435432,55102.56383176,55229.0935364152,55457.1786359909,55722.2021277268,55971.8952575422,56164.9370988739,56265.8583328413,56246.2357395015,56098.3721002794,55839.4884883529,55511.2645558297,55161.6449011287,54831.3206728104,54549.7081699751,54337.3483192188,54212.6301616201,54191.9505149603,1059954,948068.959644369,802210.971985267,1596000.25283592,1109845.42760223,1671034.31603894,1389818.63730212,964926.269223793,969091.703832974,820877.841668389,1857922.75228051,807325.699595414,867865.387694757,799585.342053431,771697.722752229,1584681.493144,659626.728183199,1046987.89452694,1086776.95835117,1432566.31795752,904561.544690833,465385.78517016,1400832.09217639,813863.627292299,733433.170235226,855144.44198316,576514.016015564,535757.413209528,946261.116525407,1439951.15422018,859793.546561827,1477766.99891629,872764.067743688,1312246.2103291,1104259.21471458,892549.220184943,1930049.4536024,839702.857911162,1203840.19003058,618859.22360064,1142021.36454594,816292.51734696,1361875.66239011,965609.423803117,1019478.56083699,969588.068296312,997860.419340625,800608.555668132,965722.204149445,1901878.89675323,1061988.93583825,1331014.97354807,981672.238283122,1106486.77762527,877103.046556162,1183049.78974294,662507.668095964,1541423.90851847,780735.20416432,703656.292406409,52002.1,52002.1,51605.5,51177.4,50722.7,50248,49761.4,49271.9,48788.9,48321.1,47875.6,47457.6,47070.2,46714.5,46390,46095.3,45824.7,45578.7,45355,45151.1,44964.9,44797.7,923942,923942,923350,922703,922004,921262,920488,919695,918899,918113,917353,916627,915944,915308,914720,914180,913678,913217,912794,912405,912047,0,0,0,0
57480.1052408897,64603.1500719468,64811.1319698329,65051.2846375138,65279.140843459,65454.2393158221,65555.2192788155,65591.2164450499,65603.4559612871,65656.5926477314,65810.9489986502,66082.5677615944,66424.4688865623,66739.311172443,66925.780725616,66920.70139994,66716.9989831885,66340.6950675081,65825.9219277925,65207.1225018555,64516.0928040081,63787.9851160401,63057.8213229173,62358.1445191148,61715.8648305903,61149.8082061006,60664.0326122578,60238.9614207656,59839.2362145748,59434.1988690032,59019.4165568639,58628.0968745756,58320.3346891943,58161.8105119329,58200.5465133492,58453.4374025754,58888.9889663911,59428.8031150163,59970.0458266836,60422.7225136192,60736.6275451449,60693.0200155239,60274.8383362367,59717.3947887656,59041.8012325189,58260.7307246512,57385.620518315,56440.4827757783,55470.6833570163,54543.9429348266,53727.883158123,53071.1791887178,52593.7813875071,52288.3327127367,52128.944802336,52081.4433361028,52112.6843102184,52194.7687047331,52310.4976396554,52454.8481091628,52626.1832085273,1039643,778430.709704692,1101649.9586203,1270387.0537562,1048327.47180227,969241.036987595,976759.714495266,908113.68682945,949336.423830085,1014218.62611854,1051522.45988467,432892.09484829,1316261.03309566,1105004.20333088,1342879.94109699,910004.35077506,628945.798880773,884511.797755687,837826.659512051,1085814.86963952,606211.998526481,767948.972697109,1831050.77149053,1288198.80328389,1172038.27463081,1308537.26907818,671307.434906148,1134500.67460524,1156335.5386852,711310.792272576,1172450.71500339,1338590.0241721,1078875.70682583,730751.847178056,842411.946627065,632405.465115302,898888.767765299,1096421.26480267,931625.47578611,1029217.64770549,971147.10384087,1319777.32198379,743737.107949054,1362319.13806217,1058880.16867109,993605.894088463,1036355.55985888,990894.403789517,807111.08078715,1158191.77715322,1929684.68056136,925328.512107408,922687.124424629,918568.461907581,1046767.31716298,973699.602792326,1167175.23724193,1220204.4193219,809068.045514935,703908.951554488,56126.2,56126.2,55729.6,55301.5,54846.7,54371.9,53885.1,53395.3,52911.9,52443.6,51997.5,51579.1,51191.3,50835.2,50510.5,50215.6,49945.1,49699.2,49475.6,49272,49086,48919.1,997216,997216,996625,995978,995281,994542,993772,992984,992193,991415,990661,989944,989269,988641,988062,987530,987037,986584,986169,985788,985438,0,0,0,0
57480.1052408897,69545.1467355531,69041.3905124762,68747.7634962809,68670.4541542609,68769.3848491058,68964.6332951374,69167.4458871931,69311.2311205607,69366.5758824146,69337.2383962728,69246.991758943,69123.8730584323,68992.5472441716,68863.2772259986,68735.4690135031,68606.1589928065,68481.7171147564,68373.5208211716,68291.7451948512,68237.0156994869,68204.0441026977,68193.5012872485,68217.1351463952,68297.1907213714,68454.1383992411,68695.1276048373,69000.4204004405,69325.4086740031,69609.1542947896,69789.5177501136,69822.6082859833,69695.7912806127,69427.2845909654,69070.2534668472,68698.781237979,68389.6002680351,68202.3337782046,68159.566803901,68245.0257968704,68408.2839150786,68365.7773638898,68000.6601267616,67461.9057632915,66721.9634382656,65793.1965673177,64713.2609722199,63525.4204344159,62267.4323011458,60971.2656995981,59667.6375544008,58379.5573256764,57120.5166379899,55899.9010785073,54735.3893125885,53656.5660753371,52700.3551484617,51904.9910221882,51295.2167222529,50870.6902786833,50603.7033597288,1829243,966724.909694444,1019835.49357403,1019345.81159921,1296338.57004474,1074762.46845427,1446268.09134382,983214.23180558,1276839.07571702,1075764.02241327,968381.589587333,1250268.89216581,1131098.4907732,1407522.95811114,1315416.56351811,1570087.8320349,1114358.3028915,1207159.31017233,1353532.08556226,1104949.04834768,903765.043299442,702668.569975671,1359288.86998219,983281.934230674,1228850.07247846,1149243.09784865,1459988.93183005,1357481.73145209,1243770.30084807,1501466.05989746,939207.905965228,783105.456907913,1132441.56898673,1543736.51100409,543178.387719808,1076513.23657688,805067.251656775,1043035.46870686,1230250.95552936,876535.837899358,799562.474138903,877462.171892748,741634.008118298,876233.407918807,588254.122186104,1342195.6565039,1165166.82070989,986589.974565926,963479.655913398,1238630.54108975,707621.546533667,906316.010085347,874720.808337115,1086408.32748586,1126865.01288256,2151807.47620692,911747.756935188,1006454.35527082,575269.798018166,1266510.9041279,54072.2,54072.2,53675.6,53247.5,52792.7,52318,51831.3,51341.6,50858.4,50390.3,49944.6,49526.3,49138.7,48782.8,48458.2,48163.4,47892.9,47647.1,47423.3,47219.5,47033.3,46866.2,960722,960722,960130,959483,958785,958045,957273,956482,955689,954907,954150,953429,952750,952119,951535,950999,950502,950046,949627,949242,948888,0,0,0,0
57480.1052408897,66621.0324566991,67106.6303592068,67575.1087048724,68013.2111551275,68405.5059845891,68724.3329183147,68932.8286964487,68992.0120197412,68878.3767409668,68600.1633426379,68196.0191188985,67722.886998614,67225.9377131247,66715.2205105035,66163.8351108109,65533.3337442933,64792.7631736563,63936.0885977027,62985.0261709778,61987.1199286288,61008.945013156,60131.5275755567,59437.0001554412,58996.3227339391,58849.1732351081,58984.3255231488,59331.4970369791,59772.9585052363,60174.9774450845,60425.354099368,60458.3539230482,60264.3382377605,59883.2114818687,59388.8559141629,58863.4605265935,58372.1773959259,57946.9313591098,57588.0590590947,57281.9686253098,57024.4728232629,56623.7054421776,56058.8711560685,55530.4991846279,55018.6249079239,54493.6299209067,53921.5539896267,53271.7204577643,52527.696587454,51692.1389036882,50788.4675657408,49856.1016048377,48947.000316559,48127.3428475285,47467.3614876651,47029.1996758087,46855.8898531051,46966.4190192979,47357.5084873433,48002.8755587901,48854.2939425924,1456940,1142708.31344776,799617.290049232,1291543.41597307,943889.76093197,785780.383331113,989370.527905899,684870.434294197,872731.967824527,744390.228864715,701819.313977398,940358.981893776,946495.023171646,1727165.59429128,1463434.39046833,785874.375160515,1540897.4709561,1000577.2825673,842169.181600965,928852.570412731,582091.633196653,893101.363775615,845860.198881783,1195560.93475394,1180157.26104714,850798.655808537,715194.412775067,765840.921142673,967340.899049955,1482983.14103971,578286.939101996,1040511.26948442,1300161.69695394,965504.506215062,854231.318104363,830975.958417777,1114605.02336215,766979.984647219,746987.162691216,601908.383798699,813954.858727262,830767.592289908,801011.591618694,1076558.60985254,771805.929335327,1158441.78365312,1281685.14601897,1112455.93089993,1478314.23641209,991198.546339092,1598737.99059676,1134870.36971025,1148255.13892607,905931.469789442,1266491.63316362,1310247.68780629,985722.744219264,861975.382619746,1653614.76886904,982605.167729032,51080.9,51080.9,50684.3,50256.2,49801.5,49326.8,48840.3,48350.9,47868,47400.3,46955,46537.1,46149.8,45794.2,45469.7,45175,44904.6,44658.9,44435.2,44231.4,44045.1,43877.8,907575,907575,906983,906335,905636,904893,904118,903325,902527,901740,900977,900250,899565,898927,898337,897794,897290,896828,896403,896012,895652,0,0,0,0
57480.1052408897,58981.0981181619,58505.3804517146,58010.285065703,57526.2483274941,57087.1232620077,56719.4931926268,56439.2302374052,56245.292690866,56125.8681625615,56064.5626652766,56036.5922778364,56007.4404431517,55941.5046548689,55816.8180739135,55643.1679349032,55462.0519483689,55336.7569901866,55339.9335715253,55531.2901338196,55937.2141993865,56537.8618193553,57274.0174332299,58071.3841570613,58871.0949909721,59654.8355375625,60444.9329729942,61278.6931725471,62176.1975178782,63120.165240238,64058.8217582595,64921.2082719851,65643.5181198365,66195.3168416993,66587.7707008092,66867.9337219159,67096.5966507495,67324.7584827778,67580.12010581,67870.989498741,68195.0361753565,68338.9119020695,68242.1829621949,68064.5163926599,67752.0960417959,67257.8014310722,66558.7779610273,65661.4058019358,64592.8051888884,63393.802631612,62115.3093431484,60809.5814960814,59521.6615584787,58290.9763665553,57141.9039792097,56096.5336556626,55190.3664431994,54465.4444205471,53950.5633936587,53646.564423695,53530.0111933715,828211,909721.492550129,998749.54038452,588123.681334355,661000.257391299,1096539.93351286,924369.593573011,1191006.13512677,1523611.11456184,1217211.25177531,1213536.3106638,720158.395738583,760356.794028434,1535155.86620256,1141772.69031985,787265.757150739,2384084.62015636,857953.766093156,1204490.09458092,1552439.87830362,853614.605453946,891475.381533364,988687.481199616,1719257.13229248,926324.260939321,1328787.71932267,1079720.86947699,1008892.32861402,1431452.82942808,1697351.47485011,1093580.86628331,1215606.34627395,1386200.51005316,806773.351573679,1487327.78316401,723779.323788957,938570.181263258,813418.098973699,1230847.98982717,894829.967284659,1225049.84634012,698127.421648549,816699.78048312,524109.88507413,1282512.92528421,1402692.86810049,663210.844483245,1235841.51437165,1143908.71669431,1052507.53219817,1400411.83194008,929817.36214859,1012931.77343287,1334384.90526982,1320671.5872247,934931.366417593,1009386.22006234,978848.461092152,1071223.31195724,1007865.19329357,50351.8,50351.8,49955.2,49527.1,49072.4,48597.7,48111.2,47621.9,47139.2,46671.6,46226.3,45808.5,45421.3,45065.8,44741.4,44446.6,44176.1,43930.2,43706.4,43502.4,43316,43148.7,894621,894621,894029,893381,892681,891938,891162,890367,889568,888780,888016,887287,886600,885961,885369,884824,884318,883854,883427,883034,882673,0,0,0,0
57480.1052408897,63388.371370868,63961.5516134745,64465.4110613508,64832.5679225641,65044.9732941834,65129.8887496179,65139.5202656312,65117.2119564296,65081.9337975131,65034.3336849742,64974.9571455817,64921.3137815434,64906.1485790559,64959.9727783976,65090.9335734715,65281.0094968288,65488.0069538486,65662.0779519018,65757.1567585751,65736.7843604124,65577.7309552463,65268.4205974606,64810.1745431389,64222.5370181562,63558.1942690928,62896.8554600267,62327.3720579496,61924.9230189887,61738.916151383,61785.7534088472,62051.7009004888,62492.3538358307,63029.8487425449,63560.9406481268,63982.2906100771,64219.7714280493,64247.2781821709,64081.5314673354,63761.1344735022,63330.7574215453,62612.6917514883,61605.7609355416,60543.260957572,59429.4816551254,58258.254556427,57027.6675940721,55761.7401538689,54514.7755884645,53357.5935884815,52361.4806763423,51580.2166870475,51039.5103102993,50728.9667077535,50616.3079240382,50662.5464182411,50829.524015013,51086.7526445178,51413.5642467746,51806.6942339059,52273.2329107774,1247552,1373922.39832847,1012511.37879789,1440647.67379187,953885.937125999,1559788.15309122,909268.542116716,851346.861064384,1627078.69857518,1092298.19145925,829167.540520093,757365.716037351,780025.919898285,1048973.12179638,672534.097055634,1459709.29267161,755100.693334966,1014986.1206542,1219087.76393411,1433239.60597115,1825048.7727613,901350.45160788,1189453.92576891,1004362.23648198,952109.694193234,915340.746390995,1445184.80388589,625397.214948744,866568.359818554,959576.385448238,1246483.30532465,1312396.01410771,772059.299211512,769845.452477274,644209.808043923,921902.24981112,698555.316086708,804128.378498561,930528.532534137,1210732.47603687,1019106.94223486,821857.281993989,1326893.3241573,1385086.96335263,753169.203232793,824045.485889997,1040343.99748233,1101252.49405402,1571542.64679926,1224680.65641013,1280518.76739935,1020733.17178662,1380802.75142267,1079161.65591245,752845.828442289,786320.575096493,1009255.89077127,742985.476845389,1504759.92019674,1292366.15721132,58106.8,58106.8,57710.2,57282.1,56827.3,56352.5,55865.5,55375.6,54892,54423.5,53977.2,53558.5,53170.5,52814.3,52489.5,52194.6,51924.1,51678.4,51455,51251.4,51065.6,50898.8,1032410,1032410,1031820,1031170,1030470,1029730,1028970,1028180,1027390,1026620,1025870,1025150,1024480,1023860,1023280,1022750,1022260,1021810,1021400,1021020,1020680,0,0,0,0
